prospectid,total_tl,tot_closed_tl,tot_active_tl,total_tl_opened_l6m,tot_tl_closed_l6m,pct_tl_open_l6m,pct_tl_closed_l6m,pct_active_tl,pct_closed_tl,total_tl_opened_l12m,tot_tl_closed_l12m,pct_tl_open_l12m,pct_tl_closed_l12m,tot_missed_pmnt,auto_tl,cc_tl,consumer_tl,gold_tl,home_tl,pl_tl,secured_tl,unsecured_tl,other_tl,age_oldest_tl,age_newest_tl,time_since_recent_payment,time_since_first_deliquency,time_since_recent_deliquency,num_times_delinquent,max_delinquency_level,max_recent_level_of_deliq,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_30p_dpd,num_times_60p_dpd,num_std,num_std_6mts,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_dbt_12mts,num_lss,num_lss_6mts,num_lss_12mts,recent_level_of_deliq,tot_enq,cc_enq,cc_enq_l6m,cc_enq_l12m,pl_enq,pl_enq_l6m,pl_enq_l12m,time_since_recent_enq,enq_l12m,enq_l6m,enq_l3m,maritalstatus,education,age,gender,netmonthlyincome,time_with_curr_empr,pct_of_active_tls_ever,pct_opened_tls_l6m_of_l12m,pct_currentbal_all_tl,cc_utilization,cc_flag,pl_utilization,pl_flag,pct_pl_enq_l6m_of_l12m,pct_cc_enq_l6m_of_l12m,pct_pl_enq_l6m_of_ever,pct_cc_enq_l6m_of_ever,max_unsec_exposure_inpct,hl_flag,gl_flag,last_prod_enq2,first_prod_enq2,credit_score,approved_flag
28234,3,0,3,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,3,0,23.0,13.0,126.0,14.0,7.0,4,26.0,26,0,3,3,0.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,Married,GRADUATE,38,M,23000,71,1.0,0.0,0.072,,0,,0,0.0,0.0,0.0,0.0,3.62,0,0,ConsumerLoan,ConsumerLoan,667,P3
28235,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,44.0,44.0,571.0,35.0,34.0,2,56.0,25,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1333.0,0.0,0.0,0.0,Married,SSC,38,M,45000,76,0.0,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,,0,0,others,others,651,P4
28236,4,1,3,0,1,0.0,0.25,0.75,0.25,1,1,0.25,0.25,0,2,0,1,0,0,1,2,2,0,51.0,11.0,56.0,28.0,6.0,7,52.0,26,0,4,4,0.0,52.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5.0,0.0,0.0,0.0,2.0,0.0,0.0,427.0,0.0,0.0,0.0,Married,12TH,34,M,11000,32,0.75,0.0,0.499,,0,0.781,1,0.0,0.0,0.0,0.0,3.818,0,0,PL,others,673,P2
28237,2,2,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,0.5,0,2,0,0,0,0,0,2,0,0,101.0,40.0,341.0,,,0,,0,0,0,0,,,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.0,0.0,0.0,0.0,Married,GRADUATE,29,M,18500,61,0.0,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,,0,0,others,others,704,P1
28238,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,6.0,6.0,90.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,2.0,2.0,0.0,Married,UNDER GRADUATE,21,M,14000,53,1.0,1.0,0.5,,0,,0,0.0,0.0,0.0,0.0,1.4,0,0,others,ConsumerLoan,679,P2
28239,2,1,1,1,0,0.5,0.0,0.5,0.5,1,0,0.5,0.0,0,0,1,0,1,0,0,1,1,0,57.0,4.0,77.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,32.0,4.0,4.0,3.0,Married,OTHERS,38,M,20000,34,0.5,1.0,0.31,0.31,1,,0,0.0,1.0,0.0,1.0,0.281,1,0,ConsumerLoan,CC,674,P2
28240,24,16,8,4,1,0.167,0.042,0.333,0.667,6,3,0.25,0.125,8,1,0,0,10,1,0,24,0,12,91.0,2.0,435.0,,,0,,0,0,0,0,0.0,0.0,0,0,123,12,32,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,Married,GRADUATE,34,M,50000,241,0.333,0.667,1.003,,0,,0,0.0,0.0,0.0,0.0,,1,1,ConsumerLoan,HL,715,P1
28241,3,0,3,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,3,0,1,65.0,26.0,57.0,35.0,2.0,18,60.0,30,4,10,6,60.0,60.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3.0,0.0,0.0,0.0,0.0,0.0,0.0,785.0,0.0,0.0,0.0,Married,GRADUATE,39,M,18000,65,1.0,0.0,0.85,,0,,0,0.0,0.0,0.0,0.0,,0,1,HL,HL,678,P2
28242,6,2,4,5,2,0.833,0.333,0.667,0.333,6,2,1.0,0.333,1,0,0,1,0,0,0,0,6,5,8.0,2.0,61.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,8.0,5.0,Single,POST-GRADUATE,25,M,35200,131,0.667,0.833,0.699,,0,,0,0.0,0.0,0.0,0.0,2.244,0,0,ConsumerLoan,ConsumerLoan,648,P4
28243,6,0,6,4,0,0.667,0.0,1.0,0.0,6,0,1.0,0.0,3,0,0,5,0,0,0,0,6,1,9.0,1.0,62.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,3.0,Married,12TH,28,M,40000,127,1.0,0.667,0.578,,0,,0,0.0,0.0,0.0,0.0,1.813,0,0,ConsumerLoan,ConsumerLoan,669,P2
28244,2,2,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,0.5,0,0,0,0,2,0,0,2,0,0,29.0,18.0,,,,0,,0,0,0,0,,,0,0,21,0,4,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,0.0,0.0,0.0,Single,GRADUATE,26,M,20000,105,0.0,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,,1,0,AL,AL,700,P2
28245,3,1,2,1,1,0.333,0.333,0.667,0.333,2,1,0.667,0.333,0,0,0,3,0,0,0,0,3,0,14.0,6.0,65.0,11.0,11.0,1,13.0,13,0,1,1,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2.0,1.0,1.0,Married,SSC,34,M,22000,150,0.667,0.5,0.195,,0,,0,0.0,0.0,0.0,0.0,1.4,0,0,ConsumerLoan,ConsumerLoan,661,P3
28246,4,1,3,1,1,0.25,0.25,0.75,0.25,3,1,0.75,0.25,0,0,0,4,0,0,0,0,4,0,19.0,4.0,54.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,2.0,0.0,0.0,Married,GRADUATE,34,M,19000,151,0.75,0.333,0.302,,0,,0,0.0,0.0,0.0,0.0,3.968,0,0,ConsumerLoan,ConsumerLoan,692,P2
28247,6,3,3,1,1,0.167,0.167,0.5,0.5,1,1,0.167,0.167,2,0,1,0,0,1,4,1,5,0,141.0,3.0,44.0,,,0,,0,0,0,0,0.0,0.0,0,0,36,6,12,0,0,0,0,0,0,0,0,0,0,6.0,1.0,0.0,0.0,4.0,3.0,3.0,98.0,3.0,3.0,0.0,Married,12TH,35,M,17000,122,0.5,1.0,0.793,0.0,1,0.997,1,1.0,0.0,0.75,0.0,35.35,0,1,PL,PL,725,P1
28248,3,1,2,2,0,0.667,0.0,0.667,0.333,2,1,0.667,0.333,0,0,0,3,0,0,0,0,3,0,13.0,3.0,53.0,12.0,11.0,2,6.0,6,0,1,1,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,4.0,3.0,Single,12TH,24,M,16800,27,0.667,1.0,0.653,,0,,0,1.0,0.0,1.0,0.0,1.032,0,0,PL,ConsumerLoan,649,P4
28249,7,2,5,1,0,0.143,0.0,0.714,0.286,5,1,0.714,0.143,1,1,1,0,5,0,0,6,1,0,31.0,5.0,55.0,6.0,6.0,1,26.0,26,0,1,1,0.0,26.0,0,0,35,7,16,0,0,0,0,0,0,0,0,0,26,3.0,1.0,0.0,1.0,0.0,0.0,0.0,346.0,3.0,0.0,0.0,Married,GRADUATE,42,M,23000,161,0.714,0.2,0.932,0.181,1,,0,0.0,0.0,0.0,0.0,0.028,1,0,CC,others,686,P2
28250,6,4,2,0,1,0.0,0.167,0.333,0.667,0,1,0.0,0.167,0,0,0,6,0,0,0,0,6,0,65.0,13.0,184.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,3.0,1.0,1.0,11.0,1.0,1.0,1.0,Single,GRADUATE,26,M,25000,36,0.333,0.0,0.0,,0,,0,1.0,0.0,0.333,0.0,2.12,0,0,PL,ConsumerLoan,672,P2
28251,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,20.0,20.0,601.0,,,0,,0,0,0,0,,,0,0,20,5,11,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,517.0,0.0,0.0,0.0,Married,12TH,34,M,16000,66,1.0,0.0,0.745,,0,0.745,1,0.0,0.0,0.0,0.0,9.375,0,0,PL,PL,700,P2
28252,3,3,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,3,0,0,0,0,0,3,0,0,83.0,57.0,1202.0,,,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,247.0,1.0,0.0,0.0,Married,12TH,32,M,25000,125,0.0,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,,0,0,PL,AL,683,P2
28253,3,0,3,2,0,0.667,0.0,1.0,0.0,3,0,1.0,0.0,1,0,0,2,0,0,0,0,3,1,11.0,2.0,69.0,,,0,,0,0,0,0,0.0,0.0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,1.0,1.0,0.0,Single,GRADUATE,23,M,19000,29,1.0,0.667,0.604,,0,,0,0.0,0.0,0.0,0.0,1.964,0,0,others,others,679,P2
28254,3,1,2,0,0,0.0,0.0,0.667,0.333,0,0,0.0,0.0,0,1,0,2,0,0,0,1,2,0,94.0,28.0,569.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,0.0,0.0,0.0,Married,UNDER GRADUATE,33,M,20000,116,0.667,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,1.762,0,0,ConsumerLoan,others,692,P2
28255,4,1,3,0,0,0.0,0.0,0.75,0.25,0,0,0.0,0.0,1,1,1,0,1,0,0,3,1,1,19.0,16.0,55.0,16.0,4.0,12,116.0,26,2,8,6,56.0,116.0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,25,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,Married,GRADUATE,27,M,40000,26,0.75,0.0,0.399,0.0,1,,0,0.0,0.0,0.0,0.0,0.893,1,0,ConsumerLoan,CC,662,P3
28256,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,88.0,88.0,2101.0,,,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,4.0,2.0,Single,GRADUATE,27,M,25000,77,0.0,0.0,0.0,,0,,0,0.0,1.0,0.0,1.0,,0,0,ConsumerLoan,HL,680,P2
28257,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,1,0,0,2,0,1,45.0,41.0,863.0,,,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,Married,UNDER GRADUATE,30,M,36000,114,0.0,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,,1,0,others,others,692,P2
28258,3,0,3,2,0,0.667,0.0,1.0,0.0,3,0,1.0,0.0,2,0,0,2,0,0,0,0,3,1,11.0,3.0,105.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,4.0,Single,GRADUATE,24,M,45000,98,1.0,0.667,0.429,,0,,0,0.0,0.0,0.0,0.0,1.168,0,0,ConsumerLoan,others,654,P4
28259,1,1,0,0,1,0.0,1.0,0.0,1.0,0,1,0.0,1.0,0,1,0,0,0,0,0,1,0,0,43.0,43.0,180.0,12.0,4.0,4,90.0,60,2,3,1,60.0,60.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,1.0,0.0,0.0,Married,SSC,40,M,30000,111,0.0,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,,0,0,others,others,674,P2
28260,14,10,4,2,1,0.143,0.071,0.286,0.714,3,2,0.214,0.143,0,3,0,10,0,0,0,3,11,1,89.0,4.0,40.0,22.0,22.0,1,3.0,3,0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,18.0,0.0,0.0,0.0,4.0,0.0,1.0,163.0,3.0,1.0,0.0,Married,12TH,42,M,25000,48,0.286,0.667,0.163,,0,,0,0.0,0.0,0.0,0.0,1.316,0,0,ConsumerLoan,others,683,P2
28261,3,2,1,1,0,0.333,0.0,0.333,0.667,1,0,0.333,0.0,1,1,0,2,0,0,0,1,2,0,87.0,1.0,1555.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1807.0,0.0,0.0,0.0,Married,GRADUATE,32,M,20000,13,0.333,1.0,0.667,,0,,0,0.0,0.0,0.0,0.0,0.975,0,0,ConsumerLoan,ConsumerLoan,723,P1
28262,1,1,0,1,1,1.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,0,1,0,0,1,0,0,2.0,2.0,50.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,12.0,5.0,5.0,3.0,Married,SSC,38,M,28000,167,0.0,1.0,0.0,,0,,0,1.0,0.0,1.0,0.0,,1,0,ConsumerLoan,PL,646,P4
28263,4,1,3,1,0,0.25,0.0,0.75,0.25,1,0,0.25,0.0,1,0,0,4,0,0,0,0,4,0,34.0,1.0,388.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3.0,3.0,3.0,Married,OTHERS,41,M,45000,185,0.75,1.0,0.308,,0,,0,0.0,0.0,0.0,0.0,0.971,0,0,ConsumerLoan,ConsumerLoan,674,P2
28264,4,4,0,0,2,0.0,0.5,0.0,1.0,0,2,0.0,0.5,0,1,0,0,0,0,0,4,0,3,30.0,14.0,24.0,16.0,16.0,1,7.0,7,0,0,0,0.0,0.0,0,0,26,5,11,0,0,0,0,0,0,0,0,0,7,4.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,Single,SSC,22,M,23000,44,0.0,0.0,0.0,,0,,0,1.0,0.0,1.0,0.0,,0,0,PL,others,665,P3
28265,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,0,1,0,0,0,0,0,1,1,1,41.0,6.0,55.0,,,0,,0,0,0,0,0.0,0.0,0,0,34,4,10,0,0,0,0,0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,4.0,1.0,Single,GRADUATE,36,M,30000,120,1.0,1.0,0.452,,0,,0,0.0,0.0,0.0,0.0,1.433,0,0,others,others,699,P2
28266,3,0,3,1,0,0.333,0.0,1.0,0.0,3,0,1.0,0.0,1,1,0,0,2,0,0,3,0,0,12.0,3.0,19.0,10.0,5.0,2,3.0,3,1,2,1,3.0,3.0,0,0,11,8,11,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,Married,12TH,48,M,25000,185,1.0,0.333,0.952,,0,,0,0.0,0.0,0.0,0.0,,1,0,ConsumerLoan,AL,669,P2
28267,8,1,7,3,1,0.375,0.125,0.875,0.125,8,1,1.0,0.125,1,0,0,7,0,0,0,0,8,1,8.0,2.0,40.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,3.0,3.0,3.0,5.0,2.0,5.0,34.0,18.0,9.0,1.0,Married,SSC,33,M,38000,153,0.875,0.375,0.514,,0,,0,0.4,1.0,0.4,1.0,3.065,0,0,ConsumerLoan,ConsumerLoan,676,P2
28268,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,157.0,157.0,146.0,,,0,,0,0,0,0,,,0,0,8,1,5,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,0.0,0.0,0.0,Married,GRADUATE,29,M,50000,143,1.0,0.0,1.0,,0,,0,0.0,0.0,0.0,0.0,0.001,0,0,others,others,705,P1
28269,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,11.0,11.0,43.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,Married,SSC,32,M,30000,143,1.0,0.0,0.682,,0,,0,0.0,0.0,0.0,0.0,,0,0,others,others,690,P2
28270,12,10,2,1,0,0.083,0.0,0.167,0.833,1,1,0.083,0.083,0,0,0,0,11,0,0,12,0,1,62.0,5.0,103.0,32.0,2.0,7,27.0,27,2,4,2,27.0,27.0,0,0,65,5,5,0,0,0,0,0,0,0,0,0,27,5.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,3.0,3.0,Single,UNDER GRADUATE,31,M,30000,38,0.167,1.0,0.611,,0,,0,0.0,0.0,0.0,0.0,,1,0,ConsumerLoan,ConsumerLoan,673,P2
28271,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,26.0,26.0,59.0,,,0,,0,0,0,0,,,0,0,25,4,10,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,0.0,0.0,0.0,Married,GRADUATE,50,M,40000,332,1.0,0.0,0.92,,0,,0,0.0,0.0,0.0,0.0,,0,1,HL,HL,694,P2
28272,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,1,0,0,0,0,1,0,8.0,8.0,,,,0,,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,Married,OTHERS,22,M,30000,46,1.0,0.0,1.0,,0,,0,1.0,0.0,1.0,0.0,0.315,0,0,ConsumerLoan,ConsumerLoan,648,P4
28273,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,0,1,1,7.0,7.0,115.0,,,0,,0,0,0,0,,,0,0,5,3,5,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,Married,SSC,40,M,28000,70,1.0,0.0,1.031,,0,,0,0.0,0.0,0.0,0.0,17.121,0,0,others,others,680,P2
28274,4,2,2,3,2,0.75,0.5,0.5,0.5,4,2,1.0,0.5,0,0,0,2,0,0,1,1,3,1,9.0,3.0,65.0,,,0,,0,0,0,0,0.0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,11.0,0.0,0.0,0.0,7.0,7.0,7.0,11.0,11.0,10.0,5.0,Single,SSC,21,M,28000,66,0.5,0.75,1.252,,0,,1,1.0,0.0,1.0,0.0,0.339,0,0,PL,ConsumerLoan,643,P4
28275,9,8,1,1,1,0.111,0.111,0.111,0.889,2,1,0.222,0.111,1,1,2,0,0,0,6,1,8,0,156.0,2.0,307.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,1.0,0.0,0.0,11.0,1.0,2.0,32.0,3.0,2.0,2.0,Married,GRADUATE,37,M,40000,166,0.111,0.5,1.0,,1,1.0,1,0.5,0.0,0.091,0.0,5.95,0,0,ConsumerLoan,CC,710,P1
28276,5,1,4,3,0,0.6,0.0,0.8,0.2,4,1,0.8,0.2,0,2,0,3,0,0,0,2,3,0,41.0,4.0,24.0,13.0,13.0,1,26.0,26,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,5.0,3.0,0.0,Married,GRADUATE,54,M,95000,251,0.8,0.75,0.646,,0,,0,0.0,0.0,0.0,0.0,0.438,0,0,ConsumerLoan,others,670,P2
28277,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,3.0,3.0,62.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,7.0,3.0,Single,UNDER GRADUATE,25,M,28000,116,1.0,1.0,0.898,,0,,0,0.0,0.0,0.0,0.0,0.789,0,0,ConsumerLoan,others,659,P3
28278,3,2,1,1,0,0.333,0.0,0.333,0.667,1,1,0.333,0.333,0,0,0,2,0,0,1,0,3,0,22.0,5.0,80.0,14.0,11.0,3,6.0,6,0,1,1,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18.0,3.0,2.0,3.0,5.0,4.0,5.0,3.0,15.0,13.0,6.0,Single,GRADUATE,25,M,40000,60,0.333,1.0,0.333,,0,0.333,1,0.8,0.667,0.8,0.667,0.075,0,0,PL,ConsumerLoan,644,P4
28279,7,2,5,1,0,0.143,0.0,0.714,0.286,2,0,0.286,0.0,1,0,3,0,2,0,2,2,5,0,32.0,2.0,54.0,,,0,,0,0,0,0,0.0,0.0,0,0,18,4,7,0,0,0,0,0,0,0,0,0,0,8.0,4.0,1.0,1.0,4.0,0.0,0.0,76.0,1.0,1.0,1.0,Married,12TH,35,M,26000,59,0.714,0.5,0.741,0.506,1,0.741,1,0.0,1.0,0.0,0.25,12.75,1,0,CC,CC,680,P2
28280,3,1,2,1,0,0.333,0.0,0.667,0.333,2,1,0.667,0.333,0,0,1,0,0,0,0,2,1,2,20.0,5.0,45.0,,,0,,0,0,0,0,0.0,0.0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,146.0,2.0,1.0,0.0,Married,UNDER GRADUATE,33,M,42600,155,0.667,0.5,0.65,0.0,1,,0,0.0,1.0,0.0,1.0,1.119,0,0,CC,others,678,P2
28281,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,0,0,2,0,0,0,0,0,2,0,16.0,4.0,43.0,14.0,1.0,8,3.0,3,3,5,2,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.0,3.0,3.0,3.0,0.0,0.0,0.0,18.0,4.0,4.0,3.0,Married,GRADUATE,40,M,22000,186,1.0,1.0,0.886,0.886,1,,0,0.0,1.0,0.0,1.0,2.059,0,0,others,CC,655,P4
28282,6,2,4,2,1,0.333,0.167,0.667,0.333,4,1,0.667,0.167,0,1,0,2,0,0,1,1,5,2,44.0,4.0,75.0,32.0,32.0,1,30.0,30,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4.0,0.0,0.0,0.0,2.0,0.0,2.0,337.0,2.0,0.0,0.0,Married,GRADUATE,36,M,50000,95,0.667,0.5,0.714,,0,0.853,1,0.0,0.0,0.0,0.0,2.76,0,0,PL,others,654,P4
28283,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,7.0,7.0,63.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,7.0,5.0,4.0,Single,GRADUATE,22,M,25000,32,1.0,0.0,0.871,,0,,0,1.0,1.0,1.0,1.0,,0,0,PL,others,653,P4
28284,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,38.0,38.0,997.0,,,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.0,0.0,0.0,0.0,Married,GRADUATE,25,M,19000,306,0.0,0.0,0.0,,0,,0,0.0,0.0,0.0,0.0,,0,0,others,others,683,P2
28285,3,1,2,2,0,0.667,0.0,0.667,0.333,2,1,0.667,0.333,2,1,0,1,0,0,1,1,2,0,16.0,3.0,272.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,5.0,4.0,2.0,Single,GRADUATE,37,F,18000,68,0.667,1.0,1.365,,0,1.0,1,0.667,0.0,0.667,0.0,1.111,0,0,ConsumerLoan,CC,661,P3
28286,8,3,5,3,0,0.375,0.0,0.625,0.375,7,3,0.875,0.375,4,0,0,2,5,0,0,6,2,1,12.0,2.0,53.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,2.0,2.0,2.0,9.0,7.0,6.0,6.0,Married,SSC,28,M,17000,63,0.625,0.429,0.968,,0,,0,1.0,0.0,1.0,0.0,4.283,1,0,PL,others,637,P4
28287,3,0,3,1,0,0.333,0.0,1.0,0.0,1,0,0.333,0.0,0,0,0,1,0,0,0,2,1,2,19.0,5.0,76.0,,,0,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,166.0,1.0,1.0,0.0,Single,GRADUATE,28,M,20700,64,1.0,1.0,0.783,,0,,0,1.0,0.0,1.0,0.0,1.304,0,0,PL,others,681,P2
